account-seq,bureau-code,treasury-code,account_name,account-deleted
0,00,27-242900,Fees for Services,N
0,00,27-247400,Auction Receipts,N
0,00,27-273630,"Spectrum Auction Direct Loan, Downward Reestimates of Subsidies",N
0,00,27-322000,All Other General Fund Proprietary Receipts Including Budget Clearing Accounts,N
0,00,27-518310,Universal Service Fund,N
0,00,27-518320,"Earnings on Federal Investments, Universal Service Fund",N
0,00,27-518330,Universal Service Fund,N
0,00,27-518350,"Return of Capital from Sale of Non-Federal Investments, Universal Service Fund",N
0,00,27-0100,Salaries and Expenses,N
0,00,27-5183,Universal Service Fund,N
0,00,27-0500,National Wireless Initiative,N
0,00,27-5444,Analog Spectrum Lease Fee,N
0,00,27-0300,Spectrum Auction Program Account,N
0,00,27-4133,Spectrum Auction Direct Loan Financing Account,N
0,00,27-0400,"Digital-to-Analog Converter Box Program, Recovery Act",N
0,00,27-0200,"Broadband Technology Opportunities Program, Recovery Act",N
0,00,,Spectrum License User Fee,N
0,00,,ADMINISTRATIVE PROVISIONS,N
0,SP,,GENERAL FUND RECEIPT ACCOUNTS,N
0,00,51-558610,"Risk-Based Assessments, Orderly Liquidation Fund",N
0,00,51-558620,"Interest, Orderly Liquidation Fund",N
0,20,51-4596,Deposit Insurance Fund,N
0,20,51-4458,Non-Interest Bearing Transaction Account Guarantee,N
0,20,51-4457,Senior Unsecured Debt Guarantee,N
0,30,51-4065,FSLIC Resolution Fund,N
0,35,51-5586,Orderly Liquidation Fund,N
0,40,51-4595,Office of Inspector General,N
0,00,11-1070,High-intensity Drug Trafficking Areas Program,N
0,00,11-1460,Other Federal Drug Control Programs,N
0,00,11-1461,Counterdrug Technology Assessment Center,N
0,00,95-1600,Salaries and Expenses,N
0,00,95-502600,"Registry Fees, Appraisal Subcommittee, Federal Institution Examination Council",N
0,00,95-502620,"Incremental Registry Fees (Dodd-Frank Act), Appraisal Subcommittee, FFIEC",N
0,10,95-5547,Federal Financial Institutions Examination Council Activities,N
0,20,95-5026,Registry Fees,N
0,00,95-0207,Federal Housing Enterprise Regulator,N
0,00,95-109980,"Fines, Penalties, and Forfeitures, Not Otherwise Classified",N
0,00,95-322080,All Other General Fund Proprietary Receipts Including Budget Clearing Accounts,N
0,00,95-553210,"FHFA, Fees on GSEs for Administrative Expenses",N
0,00,95-553220,"Interest Earnings on Investments In Treasury Securities, FHFA",N
0,00,95-556410,"Fees on GSEs for Administrative Expenses, Federal Housing Finance Agency Office of the Inspector General",N
0,00,95-5532,"Federal Housing Finance Agency, Administrative Expenses",N
0,00,95-5564,Office of Inspector General,N
0,00,95-4039,Federal Housing Finance Board,N
0,00,54-143500,"General Fund Proprietary Interest, Not Otherwise Classified",N
0,00,54-0100,Salaries and Expenses,N
0,00,65-322000,All Other General Fund Proprietary Receipts Including Budget Clearing Accounts,N
0,00,65-0100,Salaries and Expenses,N
0,00,,GENERAL FUND RECEIPT ACCOUNTS,N
0,00,93-0100,Salaries and Expenses,N
0,00,95-2800,Salaries and Expenses,N
0,00,26-529000,"Reimbursement for Program Expenses, Federal Retirement Thrift Investment Board",N
0,00,26-5290,Program Expenses,N
0,00,,Information Schedules for the Thrift Savings Fund,N
0,00,29-322000,All Other General Fund Proprietary Receipts Including Budget Clearing Accounts,N
0,00,29-0100,Salaries and Expenses,N
0,00,,GENERAL FUND RECEIPT ACCOUNTS,N
0,00,95-0950,Payment to the Harry S. Truman Scholarship Memorial Trust Fund,N
0,00,95-829620,"Interest on Investments, Harry S. Truman Memorial Scholarship Trust Fund",N
0,00,95-829630,"General Fund Payment, Harry S Truman Scholarship Trust Fun",N
0,00,95-8296,Harry S Truman Memorial Scholarship Trust Fund,N
0,00,95-3746,Independent Payment Advisory Board,N
0,00,48-2971,Indian Law and Order Commission,N
0,00,95-2900,Payment to the Institute,N
0,00,95-0401,Intelligence Community Management Account,N
0,00,34-0100,Salaries and Expenses,N
0,00,95-828220,"Earnings on Investments, James Madison Memorial Fellowship Foundation",N
0,00,95-8282,James Madison Memorial Fellowship Trust Fund,N
0,00,95-802520,"Interest on Investment in Public Debt Securities, Japan-United States Friendship Commission",N
0,00,95-8025,Japan-United States Friendship Trust Fund,N
0,00,20-0501,Payment to Legal Services Corporation,N
0,00,,ADMINISTRATIVE PROVISIONS,N
0,00,95-2200,Salaries and Expenses,N
0,00,41-0100,Salaries and Expenses,N
0,00,95-541510,"Fees for Services, Environmental Dispute Resolution Fund",N
0,00,95-0900,Federal Payment to Morris K. Udall and Stewart L. Udall Foundation Trust Fund,N
0,00,95-5415,Environmental Dispute Resolution Fund,N
0,00,95-861510,"General Fund Payments, Morris K. Udall Scholarship Fund",N
0,00,95-861520,"Interest on Investments, Morris K. Udall Scholarship Fund",N
0,00,95-8615,Morris K. Udall and Stewart L. Udall Foundation,N
0,00,88-322000,All Other General Fund Proprietary Receipts Including Budget Clearing Accounts,N
0,00,88-0300,Operating Expenses,N
0,00,88-0305,Office of the Inspector General - National Archives and Records Adminsitration,N
0,00,88-0303,Electronic Record Archives,N
0,00,88-0302,Repairs and Restoration,N
0,00,88-0301,National Historical Publications and Records Commission,N
0,00,88-4578,Records Center Revolving Fund,N
0,00,88-812710,"Gifts and Bequests, National Archives Gift Fund",N
0,00,88-812720,"Earnings on Investments in Federal Securities, National Archives Gift Fund",N
0,00,88-812730,"Interest and Dividends on Non-Federal Securities, National Archives Gift Fund",N
0,00,88-812740,"Realized Gains on Non-Federal Securities, National Archives Gift Fund",N
0,00,88-812750,"Proceeds from Non-Federal Securities not Immediately Reinvested, National Archives Gift Fund",N
0,00,88-8127,National Archives Gift Fund,N
0,00,88-8436,National Archives Trust Fund,N
0,00,,GENERAL FUND RECEIPT ACCOUNTS,N
0,00,95-2500,Salaries and Expenses,N
0,00,95-2700,Salaries and Expenses,N
0,00,95-3500,Salaries and Expenses,N
0,00,25-4056,Operating Fund,N
0,00,25-4468,Credit Union Share Insurance Fund,N
0,00,25-4477,Temporary Corporate Credit Union Stabilization Fund,N
0,00,25-4470,Central Liquidity Facility,N
0,00,25-4474,Credit Union System Investment Program,N
0,00,25-4473,Credit Union Homeowners Affordability Relief Program,N
0,00,25-4472,Community Development Credit Union Revolving Loan Fund,N
0,00,59-322000,All Other General Fund Proprietary Receipts Including Budget Clearing Accounts,N
0,00,59-0100,National Endowment for the Arts: Grants and Administration,N
0,00,59-804010,"Gifts and Donations, National Endowment for the Arts",N
0,00,59-8040,"Gifts and Donations, National Endowment for the Arts",N
0,00,59-0200,National Endowment for the Humanities: Grants and Administration,N
0,00,59-805010,"Gifts and Donations, National Endowment for the Humanities",N
0,00,59-8050,"Gifts and Donations, National Endowment for the Humanities",N
0,00,,ADMINISTRATIVE PROVISIONS,N
0,00,95-8266,Gifts and Donations,N
0,00,95-826610,"Gifts and Donations, National Foundation on Fitness, Sports, and Nutrition",N
0,00,59-0300,Office of Museum and Library Services: Grants and Administration,N
0,00,59-808010,"Gifts and Donations, Institute of Museum Services",N
0,00,63-322000,All Other General Fund Proprietary Receipts Including Budget Clearing Accounts,N
0,00,63-0100,Salaries and Expenses,N
0,00,,ADMINISTRATIVE PROVISION,N
0,00,95-2400,Salaries and Expenses,N
0,00,48-2996,Salaries and Expenses,N
0,00,95-0310,Salaries and Expenses,N
0,00,95-0311,Emergency Fund,N
0,00,82-1300,Payment to Neighborhood Reinvestment Corporation,N
0,00,95-3742,Northern Border Regional Commission,N
0,00,31-322000,All Other General Fund Proprietary Receipts Including Budget Clearing Accounts,N
0,00,31-528010,"Nuclear Facility Fees, Nuclear Regulatory Commission",N
0,00,31-0200,Salaries and Expenses,N
0,00,31-0300,Office of Inspector General,N
0,00,,GENERAL PROVISIONS—INDEPENDENT AGENCIES,N
0,SP,,GENERAL FUND RECEIPT ACCOUNTS,N
0,00,48-0500,Salaries and Expenses,N
0,00,95-2100,Salaries and Expenses,N
0,00,95-1100,Salaries and Expenses,N
0,00,48-1100,Salaries and Expenses,N
0,00,62-0100,Salaries and Expenses,N
0,00,95-554810,"Fees, Charges, and Commissions",N
0,00,95-2850,Office of the Federal Coordinator for Alaska Natural Gas Transportation,N
0,00,95-972110,"Fees and Penalties, Miscellaneous Special Funds, Independent Agencies",N
0,00,95-9911,Other Commissions and Boards,N
0,00,10-812310,"Gifts and Donations, Federal Judicial Center Foundation",N
0,00,95-977110,"Miscellaneous Deposits, Miscellaneous Trust Funds, Independent Agencies",N
0,00,95-977120,"Interest, Miscellaneous Trust Funds, Independent Agencies",N
0,00,95-1299,Payment to the Patient-Centered Outcomes Research Trust Fund,N
0,00,95-829910,"Fees on Health Insurance and Self-insured Health Plans, PCORTF",N
0,00,95-829920,"Interest Received by Trust Funds, PCORTF",N
0,00,95-829930,"Payment from the General Fund, Patient-Centered Outcomes Research Trust Fund",N
0,00,95-829940,"Transfers from FHI Trust Fund, PCORTF",N
0,00,95-829950,"Transfers from FSMI Trust Fund, PCORTF",N
0,00,95-8299,Patient-Centered Outcomes Research Trust Fund,N
0,00,18-1001,Payment to Postal Service Fund,N
0,00,18-4020,Postal Service Fund,N
0,00,18-9017,Unspecified Adjustments to Operations,N
0,00,18-0100,Office of Inspector General of the United States Postal Service,N
0,00,18-0200,Postal Regulatory Commission,N
0,00,95-4331,Presidio Trust,N
0,00,95-4332,Presidio Trust Guaranteed Loan Financing Account,N
0,00,95-2724,Salaries and Expenses,N
0,00,60-0111,Dual Benefits Payments Account,N
0,00,60-0113,Federal Payments to the Railroad Retirement Accounts,N
0,00,60-0118,"Administrative Expenses, Railroad Unemployment Insurance Extended Benefit Payments",N
0,00,60-0116,"Administrative Expenses, Recovery Act",N
0,00,60-0115,Economic Recovery Payments,N
0,00,60-0117,Railroad Unemployment Insurance Extended Benefit Payments,N
0,00,60-0114,"Railroad Unemployment Insurance Extended Benefit Payments, Recovery Act",N
0,00,60-801010,"Railroad Social Security Equivalent Benefit Account, Interest and Profits on Investments in Public Debt Securities",N
0,00,60-801012,"Railroad Social Security Equivalent Benefit Account, Income Tax Credits",N
0,00,60-801015,"Refunds, Railroad Social Security Equivalent Benefit Account",N
0,00,60-801018,"Railroad Social Security Equivalent Benefit Account, Interest Transferred to Federal Hospital Insurance Trust Fund",N
0,00,60-801020,"Railroad Social Security Equivalent Benefit Account, Taxes",N
0,00,60-801021,"Railroad Social Security Equivalent Benefit Account, Receipts Transferred to Federal Hospital Insurance Trust Fund",N
0,00,60-801031,"Railroad Social Security Equivalent Benefit Account, Receipts from Federal Old-age Survivors Ins. Trust Fund",N
0,00,60-801032,"Railroad Social Security Equivalent Benefit Account, Receipts from Federal Disability Insurance Trust Fund",N
0,00,60-801033,"Railroad Social Security Equivalent Benefit Account, General Fund Payment for Payroll Tax Holiday (PL 111–312)",N
0,00,60-801110,"Interest and Profits on Investments in Public Debt Securities, Rail Industry Pension Fund",N
0,00,60-801115,"Refunds, Rail Industry Pension Fund",N
0,00,60-801116,"Payment from the National Railroad Retirement Investment Trust, Rail Industry Pension Fund",N
0,00,60-801120,"Taxes, Rail Industry Pension Fund",N
0,00,60-801150,"Interest on Advances to Railroad Unemployment Insurance Account, Rail Industry Pension Fund",N
0,00,60-801170,"Federal Payments to Railroad Retirement Trust Funds, Rail Industry Pension Fund",N
0,00,60-811810,"Gains and Losses on Non-Federal Securities, National Railroad Retirement Investment Trust",N
0,00,60-811820,"Earnings on Investments in Federal Securities, National Railroad Retirement Investment Trust",N
0,00,60-811830,"Interest and Dividends on Non-Federal Securities, National Railroad Retirement Investment Trust",N
0,00,60-811840,"Payment from the Rail Industry Pension Fund, National Railroad Retirement Investment Trust",N
0,00,60-8051,Railroad Unemployment Insurance Trust Fund,N
0,00,60-8011,Rail Industry Pension Fund,N
0,00,60-8237,Limitation on Administration,N
0,00,60-8118,National Railroad Retirement Investment Trust,N
0,00,60-8262,"Limitation on Administration, Recovery Act",N
0,00,60-8018,Limitation on the Office of Inspector General,N
0,00,60-8010,Railroad Social Security Equivalent Benefit Account,N
0,00,95-3725,"Recovery Act Accountability and Transparency Board, Recovery Act",N
0,00,50-085100,"Registration and Filing Fees, SEC",N
0,00,50-322000,All Other General Fund Proprietary Receipts Including Budget Clearing Accounts,N
0,00,50-556610,"Registration Fees, Securities and Exchange Commission Reserve Fund",N
0,00,50-556710,"Monetary Sanctions, Investor Protection Fund",N
0,00,50-556720,"Interest, Investor Protection Fund",N
0,00,50-0100,Salaries and Expenses,N
0,00,50-5566,Securities and Exchange Commission Reserve Fund,N
0,00,50-5567,Investor Protection Fund,N
0,00,50-4068,Investment in Securities Investor Protection Corporation,N
0,SP,,GENERAL FUND RECEIPT ACCOUNTS,N
0,00,95-537610,"Accounting Support Fees, Public Company Accounting Oversight Board",N
0,00,95-537620,Interest on Investments,N
0,00,95-5376,Public Company Accounting Oversight Board,N
0,00,95-537710,"Accounting Support Fees, Standard Setting Body",N
0,00,95-537720,Interest on Investments,N
0,00,95-5377,Payment to Standard Setting Body,N
0,00,95-5600,Securities Investor Protection Corporation,N
0,00,95-560010,"Assessments, SIPC",N
0,00,95-560020,"Earnings on Investments, SIPC",N
0,00,33-322000,All Other General Fund Proprietary Receipts Including Budget Clearing Accounts,N
0,00,33-0100,Salaries and Expenses,N
0,00,33-0103,Facilities Capital,N
0,00,33-0104,Legacy Fund,N
0,00,33-0302,"Operations and Maintenance, JFK Center for the Performing Arts",N
0,00,33-0303,"Capital Repair and Restoration, JFK Center for the Performing Arts",N
0,00,33-0200,"Salaries and Expenses, National Gallery of Art",N
0,00,33-0201,"Repair, Restoration, and Renovation of Buildings, National Gallery of Art",N
0,00,33-0400,"Salaries and Expenses, Woodrow Wilson International Center for Scholars",N
0,00,48-0052,State Justice Institute: Salaries and Expenses,N
0,00,95-538810,"Interest on Investments, Telecommunications Development Fund",N
0,00,95-5388,Telecommunications Development Fund,N
0,00,64-4110,Tennessee Valley Authority Fund,N
0,00,64-4192,Tennessee Valley Authority Office of the Inspector General,N
0,00,95-829510,"Premiums, Combined Fund and 1992 Plan, UMWA",N
0,00,95-829530,Transfers from Abandoned Mine Reclamation Fund,N
0,00,95-829540,Federal Payment to United Mine Workers of America Combined Benefit Fund,N
0,00,95-8295,United Mine Workers of America Combined Benefit Fund,N
0,00,95-8260,United Mine Workers of America 1992 Benefit Plan,N
0,00,95-8535,United Mine Workers of America 1993 Benefit Plan,N
0,00,95-0300,Salaries and Expenses,N
0,00,95-829020,"Earnings on Investment, Court of Veterans Appeals Retirement Fund, LVE",N
0,00,95-829030,"Employing Agency Contributions, Court of Appeals for Veterans Claims Retirement Fund",N
0,00,95-8290,Court of Appeals for Veterans Claims Retirement Fund,N
0,00,95-4054,United States Enrichment Corporation Fund,N
0,00,95-3300,Holocaust Memorial Museum,N
0,00,95-1300,Operating Expenses,N
0,00,48-1300,United States Interagency Council on the Homelessness,N
0,00,95-322076,All Other General Fund Proprietary Receipts Including Budget Clearing Accounts,N
0,00,95-536510,"Transfers from Liquidating Accounts, Vietnam Debt Repayment Fund",N
0,00,95-5365,Vietnam Debt Repayment Fund,N
0,SP,,GENERAL FUND RECEIPT ACCOUNTS,N
0,00,99-901000,Miscellaneous Unconverted Offsetting Receipts,N
0,00,75-800560,"FHI Trust Fund, Payments from the General Fund (uninsured and Program Management)",N
